  3.2624155e-001  9.0063494e-001  1.2052440e+000  1.3880574e+000  1.5124888e+000  1.6141303e+000  1.6994896e+000  1.7773085e+000  1.8433467e+000  1.9162717e+000  1.9813114e+000  2.0424054e+000  2.0942004e+000  2.1483378e+000  2.2011476e+000  2.2575653e+000  2.3013894e+000  2.3591301e+000
  3.2866311e-001  9.0423647e-001  1.2075786e+000  1.3935614e+000  1.5164711e+000  1.6188759e+000  1.7026741e+000  1.7841376e+000  1.8492748e+000  1.9217161e+000  1.9868421e+000  2.0488826e+000  2.0980039e+000  2.1544960e+000  2.2092871e+000  2.2652074e+000  2.3088952e+000  2.3661574e+000
  3.3314554e-001  9.0818279e-001  1.2110245e+000  1.3970390e+000  1.5213539e+000  1.6238257e+000  1.7065907e+000  1.7892378e+000  1.8528508e+000  1.9274596e+000  1.9923467e+000  2.0537160e+000  2.1044178e+000  2.1598310e+000  2.2164568e+000  2.2722781e+000  2.3175691e+000  2.3728891e+000
  3.3579866e-001  9.1366515e-001  1.2152334e+000  1.4006972e+000  1.5236292e+000  1.6279456e+000  1.7108743e+000  1.7935374e+000  1.8581496e+000  1.9313633e+000  1.9979621e+000  2.0587576e+000  2.1095713e+000  2.1659693e+000  2.2226636e+000  2.2791011e+000  2.3228749e+000  2.3805137e+000
  3.3834096e-001  9.1804421e-001  1.2191730e+000  1.4056695e+000  1.5283655e+000  1.6328713e+000  1.7153500e+000  1.7980053e+000  1.8629283e+000  1.9361317e+000  2.0035316e+000  2.0631772e+000  2.1170786e+000  2.1716919e+000  2.2277376e+000  2.2856110e+000  2.3301415e+000  2.3872296e+000
  3.4221872e-001  9.2092935e-001  1.2222867e+000  1.4103153e+000  1.5321774e+000  1.6378360e+000  1.7196391e+000  1.8034916e+000  1.8667434e+000  1.9406686e+000  2.0082261e+000  2.0692256e+000  2.1234232e+000  2.1775685e+000  2.2349502e+000  2.2915139e+000  2.3364227e+000  2.3932782e+000
  3.4434080e-001  9.2472796e-001  1.2264684e+000  1.4154368e+000  1.5361309e+000  1.6416056e+000  1.7243061e+000  1.8077424e+000  1.8706932e+000  1.9455562e+000  2.0134531e+000  2.0737871e+000  2.1295650e+000  2.1828575e+000  2.2425106e+000  2.2959884e+000  2.3434975e+000  2.3988885e+000
  3.4771009e-001  9.2893220e-001  1.2310059e+000  1.4191471e+000  1.5403841e+000  1.6450618e+000  1.7296698e+000  1.8113333e+000  1.8780169e+000  1.9502468e+000  2.0176876e+000  2.0783678e+000  2.1359442e+000  2.1884351e+000  2.2496650e+000  2.3016881e+000  2.3522169e+000  2.4047977e+000
  3.5048970e-001  9.3305256e-001  1.2343566e+000  1.4227077e+000  1.5437112e+000  1.6496644e+000  1.7334334e+000  1.8177879e+000  1.8834149e+000  1.9560074e+000  2.0228238e+000  2.0838009e+000  2.1410861e+000  2.1957757e+000  2.2570464e+000  2.3095437e+000  2.3573980e+000  2.4101714e+000
  3.5281544e-001  9.3593177e-001  1.2371368e+000  1.4264761e+000  1.5487921e+000  1.6535464e+000  1.7377764e+000  1.8222079e+000  1.8881985e+000  1.9597928e+000  2.0286221e+000  2.0892919e+000  2.1465153e+000  2.2018341e+000  2.2644175e+000  2.3163086e+000  2.3633879e+000  2.4166231e+000
  3.5585596e-001  9.3920747e-001  1.2404353e+000  1.4298081e+000  1.5533622e+000  1.6565895e+000  1.7428109e+000  1.8257623e+000  1.8939888e+000  1.9647214e+000  2.0350637e+000  2.0936490e+000  2.1505658e+000  2.2090299e+000  2.2710740e+000  2.3207439e+000  2.3702715e+000  2.4220652e+000
  3.5817887e-001  9.4284415e-001  1.2448126e+000  1.4326137e+000  1.5571268e+000  1.6615620e+000  1.7465493e+000  1.8292108e+000  1.8995917e+000  1.9697209e+000  2.0400136e+000  2.0966521e+000  2.1558909e+000  2.2162491e+000  2.2774893e+000  2.3266942e+000  2.3764551e+000  2.4287476e+000
  3.6147128e-001  9.4705152e-001  1.2491958e+000  1.4375017e+000  1.5612357e+000  1.6658015e+000  1.7522699e+000  1.8331055e+000  1.9040715e+000  1.9740633e+000  2.0449111e+000  2.1020059e+000  2.1611308e+000  2.2212738e+000  2.2830900e+000  2.3324605e+000  2.3827345e+000  2.4333792e+000
  3.6429233e-001  9.5125512e-001  1.2523125e+000  1.4404863e+000  1.5654871e+000  1.6698230e+000  1.7563845e+000  1.8373848e+000  1.9111959e+000  1.9803245e+000  2.0503079e+000  2.1067982e+000  2.1668292e+000  2.2259778e+000  2.2877995e+000  2.3380544e+000  2.3875652e+000  2.4380976e+000
  3.6702540e-001  9.5509172e-001  1.2559416e+000  1.4438182e+000  1.5700118e+000  1.6744275e+000  1.7613269e+000  1.8402977e+000  1.9158747e+000  1.9852320e+000  2.0546377e+000  2.1127471e+000  2.1718774e+000  2.2322106e+000  2.2927861e+000  2.3438089e+000  2.3938058e+000  2.4453256e+000
  3.6967921e-001  9.5736762e-001  1.2595155e+000  1.4472572e+000  1.5724695e+000  1.6795746e+000  1.7652795e+000  1.8435294e+000  1.9201823e+000  1.9891143e+000  2.0583103e+000  2.1182339e+000  2.1771903e+000  2.2386042e+000  2.2962739e+000  2.3504899e+000  2.3991706e+000  2.4510682e+000
  3.7246114e-001  9.6025460e-001  1.2631066e+000  1.4500464e+000  1.5763483e+000  1.6830934e+000  1.7689634e+000  1.8484373e+000  1.9255284e+000  1.9943449e+000  2.0617867e+000  2.1241150e+000  2.1818697e+000  2.2448533e+000  2.3016881e+000  2.3556398e+000  2.4059734e+000  2.4565230e+000
  3.7548537e-001  9.6348948e-001  1.2662760e+000  1.4536938e+000  1.5811326e+000  1.6871160e+000  1.7732964e+000  1.8517478e+000  1.9291462e+000  1.9994018e+000  2.0677142e+000  2.1298185e+000  2.1874081e+000  2.2517988e+000  2.3078812e+000  2.3608722e+000  2.4113034e+000  2.4626704e+000
  3.7822899e-001  9.6648283e-001  1.2695655e+000  1.4571069e+000  1.5840354e+000  1.6903910e+000  1.7765689e+000  1.8558356e+000  1.9327523e+000  2.0043546e+000  2.0717915e+000  2.1346849e+000  2.1934024e+000  2.2583625e+000  2.3142110e+000  2.3660156e+000  2.4162185e+000  2.4680759e+000
  3.8265744e-001  9.6983539e-001  1.2730563e+000  1.4602867e+000  1.5866754e+000  1.6945404e+000  1.7815697e+000  1.8595372e+000  1.9372905e+000  2.0088446e+000  2.0769890e+000  2.1399135e+000  2.1999918e+000  2.2644175e+000  2.3195424e+000  2.3715984e+000  2.4206134e+000  2.4745237e+000
  3.8539206e-001  9.7237481e-001  1.2755605e+000  1.4636365e+000  1.5908854e+000  1.6981413e+000  1.7857748e+000  1.8633861e+000  1.9415740e+000  2.0134664e+000  2.0807284e+000  2.1442697e+000  2.2058461e+000  2.2704223e+000  2.3250268e+000  2.3782753e+000  2.4259509e+000  2.4786315e+000
  3.8849351e-001  9.7521473e-001  1.2788545e+000  1.4666740e+000  1.5943309e+000  1.7008493e+000  1.7891148e+000  1.8664341e+000  1.9456123e+000  2.0176876e+000  2.0856650e+000  2.1482964e+000  2.2114424e+000  2.2767887e+000  2.3300031e+000  2.3829172e+000  2.4315555e+000  2.4844942e+000
  3.9134382e-001  9.7804144e-001  1.2823789e+000  1.4696613e+000  1.5977915e+000  1.7046837e+000  1.7927673e+000  1.8698208e+000  1.9494584e+000  2.0213768e+000  2.0900165e+000  2.1517866e+000  2.2168925e+000  2.2821250e+000  2.3350816e+000  2.3877909e+000  2.4347240e+000  2.4898702e+000
  3.9354553e-001  9.8077856e-001  1.2858700e+000  1.4726965e+000  1.6017397e+000  1.7068540e+000  1.7961606e+000  1.8754433e+000  1.9543237e+000  2.0256707e+000  2.0940284e+000  2.1558024e+000  2.2214646e+000  2.2865007e+000  2.3392427e+000  2.3939361e+000  2.4401890e+000  2.4957791e+000
  3.9666269e-001  9.8373884e-001  1.2895532e+000  1.4752157e+000  1.6042785e+000  1.7103497e+000  1.8000972e+000  1.8795676e+000  1.9582207e+000  2.0324557e+000  2.0972438e+000  2.1608238e+000  2.2263621e+000  2.2911125e+000  2.3447120e+000  2.3983014e+000  2.4465730e+000  2.5033144e+000
  3.9960275e-001  9.8660924e-001  1.2941655e+000  1.4789327e+000  1.6085362e+000  1.7131382e+000  1.8044177e+000  1.8835712e+000  1.9622125e+000  2.0366825e+000  2.1019217e+000  2.1659693e+000  2.2319751e+000  2.2941259e+000  2.3516918e+000  2.4046675e+000  2.4517183e+000  2.5079983e+000
  4.0209142e-001  9.8971355e-001  1.2975378e+000  1.4823146e+000  1.6115336e+000  1.7168861e+000  1.8077293e+000  1.8877401e+000  1.9659588e+000  2.0404963e+000  2.1060363e+000  2.1711770e+000  2.2378055e+000  2.2979158e+000  2.3562368e+000  2.4102010e+000  2.4569170e+000  2.5146114e+000
  4.0435992e-001  9.9261273e-001  1.3005979e+000  1.4847925e+000  1.6148223e+000  1.7208032e+000  1.8111195e+000  1.8918965e+000  1.9701422e+000  2.0450069e+000  2.1104230e+000  2.1751591e+000  2.2428453e+000  2.3016881e+000  2.3609944e+000  2.4156551e+000  2.4627165e+000  2.5217073e+000
  4.0738680e-001  9.9505546e-001  1.3041882e+000  1.4880134e+000  1.6179786e+000  1.7249452e+000  1.8147640e+000  1.8972355e+000  1.9743023e+000  2.0493530e+000  2.1163745e+000  2.1789697e+000  2.2485758e+000  2.3077158e+000  2.3649853e+000  2.4200327e+000  2.4680759e+000  2.5263680e+000
  4.1018935e-001  9.9770365e-001  1.3070317e+000  1.4912091e+000  1.6220666e+000  1.7299226e+000  1.8187701e+000  1.9006715e+000  1.9795397e+000  2.0530293e+000  2.1216402e+000  2.1830433e+000  2.2540723e+000  2.3138595e+000  2.3695538e+000  2.4248332e+000  2.4724696e+000  2.5309742e+000
  4.1348016e-001  1.0001879e+000  1.3091995e+000  1.4939458e+000  1.6249150e+000  1.7331890e+000  1.8221063e+000  1.9051149e+000  1.9841071e+000  2.0565957e+000  2.1267938e+000  2.1884351e+000  2.2589897e+000  2.3181856e+000  2.3749955e+000  2.4302426e+000  2.4777501e+000  2.5348867e+000
  4.1528603e-001  1.0030698e+000  1.3122302e+000  1.4966357e+000  1.6279087e+000  1.7357666e+000  1.8252426e+000  1.9106495e+000  1.9873120e+000  2.0603360e+000  2.1318360e+000  2.1954164e+000  2.2650660e+000  2.3219678e+000  2.3797596e+000  2.4333356e+000  2.4828208e+000  2.5394457e+000
  4.1781006e-001  1.0057917e+000  1.3152890e+000  1.5003693e+000  1.6306221e+000  1.7397975e+000  1.8276241e+000  1.9137835e+000  1.9909473e+000  2.0644256e+000  2.1374536e+000  2.1994655e+000  2.2707350e+000  2.3263964e+000  2.3842273e+000  2.4382462e+000  2.4874299e+000  2.5451810e+000
  4.2034490e-001  1.0092089e+000  1.3185827e+000  1.5035744e+000  1.6348455e+000  1.7432056e+000  1.8307386e+000  1.9176269e+000  1.9952540e+000  2.0689277e+000  2.1411238e+000  2.2042107e+000  2.2757623e+000  2.3305685e+000  2.3888445e+000  2.4432836e+000  2.4937003e+000  2.5511277e+000
  4.2267977e-001  1.0126685e+000  1.3210887e+000  1.5059209e+000  1.6383890e+000  1.7461079e+000  1.8348509e+000  1.9227803e+000  1.9997359e+000  2.0722328e+000  2.1447191e+000  2.2083098e+000  2.2807687e+000  2.3353286e+000  2.3947461e+000  2.4482577e+000  2.5004070e+000  2.5551879e+000
  4.2516204e-001  1.0157369e+000  1.3244086e+000  1.5098616e+000  1.6402880e+000  1.7504315e+000  1.8386965e+000  1.9271601e+000  2.0041871e+000  2.0771210e+000  2.1485300e+000  2.2143868e+000  2.2846861e+000  2.3408629e+000  2.3984553e+000  2.4537313e+000  2.5046053e+000  2.5608409e+000
  4.2738247e-001  1.0189217e+000  1.3284636e+000  1.5132625e+000  1.6433764e+000  1.7539720e+000  1.8418018e+000  1.9303880e+000  2.0070895e+000  2.0807284e+000  2.1523269e+000  2.2183106e+000  2.2897513e+000  2.3448484e+000  2.4035660e+000  2.4581358e+000  2.5095465e+000  2.5649965e+000
  4.2963379e-001  1.0221390e+000  1.3320263e+000  1.5169185e+000  1.6463172e+000  1.7570428e+000  1.8447935e+000  1.9329387e+000  2.0121542e+000  2.0849381e+000  2.1558789e+000  2.2223418e+000  2.2930751e+000  2.3507726e+000  2.4093038e+000  2.4632909e+000  2.5154411e+000  2.5709954e+000
  4.3295954e-001  1.0251830e+000  1.3354490e+000  1.5194596e+000  1.6500732e+000  1.7607165e+000  1.8487093e+000  1.9372905e+000  2.0153900e+000  2.0888474e+000  2.1607011e+000  2.2266790e+000  2.2960670e+000  2.3556398e+000  2.4135572e+000  2.4680975e+000  2.5217113e+000  2.5766262e+000
  4.3573343e-001  1.0283529e+000  1.3373656e+000  1.5222962e+000  1.6536120e+000  1.7638350e+000  1.8507327e+000  1.9415740e+000  2.0198126e+000  2.0923157e+000  2.1647686e+000  2.2305881e+000  2.3006629e+000  2.3601295e+000  2.4175314e+000  2.4723114e+000  2.5263680e+000  2.5831858e+000
  4.3727487e-001  1.0317612e+000  1.3405606e+000  1.5259820e+000  1.6556547e+000  1.7666776e+000  1.8542532e+000  1.9452198e+000  2.0238221e+000  2.0954429e+000  2.1694682e+000  2.2361917e+000  2.3048209e+000  2.3634631e+000  2.4226276e+000  2.4771877e+000  2.5309742e+000  2.5890784e+000
